id;player_id;player_name;position;apps;goals;assists
44422;10977;Andrea Orlandi;Left Winger;24;5.0;6.0
44423;10977;Andrea Orlandi;Left Midfield;16;1.0;2.0
44424;10977;Andrea Orlandi;Defensive Midfield;10;1.0;1.0
44425;10977;Andrea Orlandi;Right Midfield;8;2.0;2.0
44426;10977;Andrea Orlandi;Left-Back;2;1.0;1.0
44427;10977;Andrea Orlandi;Right Winger;1;;
44428;10978;Claudemir;Defensive Midfield;63;9.0;10.0
44429;10978;Claudemir;Central Midfield;21;5.0;4.0
44430;10978;Claudemir;Right-Back;16;3.0;2.0
44431;10978;Claudemir;Attacking Midfield;10;1.0;1.0
44432;10978;Claudemir;Right Midfield;2;;
44433;10979;Dani Hernández;Goalkeeper;217;;
44434;10980;Nikolay Bodurov;Centre-Back;209;7.0;2.0
44435;10980;Nikolay Bodurov;Right-Back;2;;
44436;10981;Damian Szymanski;Defensive Midfield;38;4.0;2.0
44437;10981;Damian Szymanski;Central Midfield;37;3.0;5.0
44438;10981;Damian Szymanski;Attacking Midfield;19;2.0;4.0
44439;10982;Lisandro Semedo;Right Winger;69;18.0;21.0
44440;10982;Lisandro Semedo;Left Winger;12;1.0;1.0
44441;10982;Lisandro Semedo;Defensive Midfield;2;1.0;
44442;10982;Lisandro Semedo;Second Striker;1;;
44443;10982;Lisandro Semedo;Centre-Forward;1;;
44444;10983;Gelson Dala;Second Striker;15;11.0;5.0
44445;10983;Gelson Dala;Centre-Forward;14;3.0;1.0
44446;10984;Vladimir Kuzmichev;Centre-Forward;4;;
44447;10984;Vladimir Kuzmichev;Left Winger;3;;
44448;10984;Vladimir Kuzmichev;Second Striker;2;;1.0
44449;10984;Vladimir Kuzmichev;Right Winger;1;;
44450;10985;Crislan;Centre-Forward;64;17.0;8.0
44451;10985;Crislan;Right Winger;6;2.0;1.0
44452;10985;Crislan;Left Winger;2;1.0;
44453;10985;Crislan;Second Striker;1;;1.0
44454;10986;Nélson Monte;Centre-Back;70;;1.0
44455;10986;Nélson Monte;Right-Back;9;;1.0
44456;10986;Nélson Monte;Sweeper;1;;
44457;10987;Xiang Sun;Left-Back;148;;13.0
44458;10987;Xiang Sun;Left Midfield;19;3.0;3.0
44459;10987;Xiang Sun;Right-Back;3;;
44460;10987;Xiang Sun;Centre-Back;3;;
44461;10987;Xiang Sun;Attacking Midfield;1;;
44462;10988;Samuel Mraz;Centre-Forward;48;25.0;5.0
44463;10988;Samuel Mraz;Attacking Midfield;6;;2.0
44464;10988;Samuel Mraz;Left Winger;5;;
44465;10988;Samuel Mraz;Right Winger;2;;
44466;10988;Samuel Mraz;Left Midfield;1;;
44467;10988;Samuel Mraz;Second Striker;1;;
44468;10989;Fran Sandaza;Centre-Forward;128;42.0;22.0
44469;10989;Fran Sandaza;Right Winger;1;;
44470;10989;Fran Sandaza;Second Striker;1;;
44471;10990;Dioh Williams;Centre-Forward;109;25.0;16.0
44472;10990;Dioh Williams;Left Winger;7;1.0;2.0
44473;10990;Dioh Williams;Attacking Midfield;6;2.0;
44474;10990;Dioh Williams;Right Winger;6;;1.0
44475;10990;Dioh Williams;Defensive Midfield;5;1.0;2.0
44476;10990;Dioh Williams;Central Midfield;3;1.0;1.0
44477;10991;David Rivas;Centre-Back;15;;
44478;10992;Serge Dié;Central Midfield;56;4.0;1.0
44479;10992;Serge Dié;Defensive Midfield;51;1.0;3.0
44480;10992;Serge Dié;Left Midfield;1;;
44481;10993;Suat Usta;Centre-Back;22;1.0;
44482;10993;Suat Usta;Right-Back;3;;
44483;10993;Suat Usta;Defensive Midfield;3;;
44484;10994;Maurício Ramos;Centre-Back;76;1.0;
44485;10994;Maurício Ramos;Right-Back;1;;
44486;10995;Andrija Novakovich;Centre-Forward;89;34.0;13.0
44487;10995;Andrija Novakovich;Left Winger;14;6.0;1.0
44488;10995;Andrija Novakovich;Right Winger;5;;
44489;10995;Andrija Novakovich;Attacking Midfield;1;1.0;1.0
44490;10996;Gökhan Degirmenci;Goalkeeper;130;;
44491;10997;Cristian Pulhac;Left-Back;57;;3.0
44492;10997;Cristian Pulhac;Left Midfield;2;;
44493;10997;Cristian Pulhac;Left Winger;1;;
44494;10998;Carlos Cuartero;Right-Back;10;;1.0
44495;10998;Carlos Cuartero;Left-Back;4;;
44496;10999;Tomas Micola;Right Winger;20;4.0;2.0
44497;10999;Tomas Micola;Attacking Midfield;18;4.0;2.0
44498;10999;Tomas Micola;Left Winger;12;2.0;1.0
44499;10999;Tomas Micola;Second Striker;4;;
44500;10999;Tomas Micola;Centre-Forward;3;;1.0
44501;10999;Tomas Micola;Right Midfield;3;;
44502;11000;Juan Falcón;Centre-Forward;45;16.0;3.0
44503;11001;Noah Sarenren Bazee;Right Winger;50;12.0;18.0
44504;11001;Noah Sarenren Bazee;Second Striker;11;5.0;2.0
44505;11001;Noah Sarenren Bazee;Left Winger;10;4.0;1.0
44506;11001;Noah Sarenren Bazee;Centre-Forward;2;;1.0
44507;11002;Rasmus Thelander;Centre-Back;169;8.0;6.0
44508;11002;Rasmus Thelander;Right-Back;1;;
44509;11003;Steven De Petter;Defensive Midfield;153;19.0;5.0
44510;11003;Steven De Petter;Centre-Back;21;;
44511;11003;Steven De Petter;Attacking Midfield;2;;
44512;11003;Steven De Petter;Central Midfield;2;;
44513;11003;Steven De Petter;Left-Back;1;;1.0
44514;11003;Steven De Petter;Left Midfield;1;;
44515;11004;Ferdinando Del Sole;Attacking Midfield;38;13.0;13.0
44516;11004;Ferdinando Del Sole;Right Winger;27;4.0;5.0
44517;11004;Ferdinando Del Sole;Central Midfield;13;7.0;3.0
44518;11004;Ferdinando Del Sole;Second Striker;7;2.0;1.0
44519;11004;Ferdinando Del Sole;Left Winger;7;4.0;2.0
44520;11004;Ferdinando Del Sole;Right Midfield;1;;
44521;11005;Rory Fallon;Centre-Forward;42;9.0;3.0
44522;11006;Marc Ziegler;Goalkeeper;171;;
44523;11007;Miguel Cifuentes;Right-Back;80;2.0;1.0
44524;11007;Miguel Cifuentes;Right Midfield;15;;
44525;11007;Miguel Cifuentes;Right Winger;2;;1.0
44526;11007;Miguel Cifuentes;Left-Back;1;;
44527;11008;Aykut Akgün;Defensive Midfield;88;2.0;4.0
44528;11008;Aykut Akgün;Centre-Back;29;;1.0
44529;11008;Aykut Akgün;Central Midfield;15;;
44530;11009;Jefferson;Defensive Midfield;117;4.0;4.0
44531;11009;Jefferson;Attacking Midfield;2;;
44532;11009;Jefferson;Central Midfield;2;;
44533;11009;Jefferson;Right Midfield;1;;
44534;11009;Jefferson;Left Midfield;1;;
44535;11010;Luis Yanes;Centre-Forward;4;;
44536;11011;Erman Ergin;Defensive Midfield;10;1.0;
44537;11011;Erman Ergin;Attacking Midfield;10;1.0;
44538;11011;Erman Ergin;Central Midfield;5;;
44539;11011;Erman Ergin;Right Midfield;2;;
44540;11011;Erman Ergin;Left Winger;1;;
44541;11011;Erman Ergin;Right Winger;1;1.0;
44542;11012;Nikola Aksentijevic;Right-Back;99;4.0;9.0
44543;11012;Nikola Aksentijevic;Defensive Midfield;3;;
44544;11013;Anri Khagush;Right-Back;159;4.0;6.0
44545;11013;Anri Khagush;Right Midfield;20;1.0;
44546;11013;Anri Khagush;Left-Back;14;;2.0
44547;11013;Anri Khagush;Centre-Back;4;;
44548;11013;Anri Khagush;Left Midfield;2;;
44549;11014;László Bodnár;Right-Back;17;1.0;1.0
44550;11014;László Bodnár;Right Midfield;4;;
44551;11015;Jérémy Doku;Left Winger;5;;1.0
44552;11015;Jérémy Doku;Centre-Forward;2;;
44553;11015;Jérémy Doku;Right Winger;1;;
44554;11015;Jérémy Doku;Attacking Midfield;1;;
44555;11016;Patrick Regnault;Goalkeeper;6;;
44556;11017;Wayne Brown;Centre-Back;2;1.0;
44557;11018;Tarmo Neemelo;Centre-Forward;118;62.0;45.0
44558;11019;Frank Nouble;Centre-Forward;93;18.0;7.0
44559;11019;Frank Nouble;Left Winger;46;10.0;7.0
44560;11019;Frank Nouble;Right Winger;29;5.0;4.0
44561;11019;Frank Nouble;Left Midfield;1;;
44562;11020;Jem Karacan;Central Midfield;88;8.0;3.0
44563;11020;Jem Karacan;Defensive Midfield;33;2.0;1.0
44564;11020;Jem Karacan;Attacking Midfield;1;;1.0
44565;11020;Jem Karacan;Right-Back;1;;
44566;11020;Jem Karacan;Left Midfield;1;;
44567;11021;Iván Pillud;Right-Back;158;3.0;3.0
44568;11021;Iván Pillud;Right Midfield;15;;
44569;11021;Iván Pillud;Left-Back;4;;
44570;11021;Iván Pillud;Central Midfield;1;;
44571;11022;Fábio Júnior;Centre-Forward;37;3.0;2.0
44572;11022;Fábio Júnior;Defensive Midfield;1;;
44573;11023;Olivier Occéan;Centre-Forward;197;67.0;34.0
44574;11024;Pere Martí;Defensive Midfield;23;;
44575;11024;Pere Martí;Right-Back;3;;
44576;11024;Pere Martí;Right Midfield;2;;
44577;11024;Pere Martí;Central Midfield;2;;
44578;11025;Nduka Ozokwo;Right Winger;76;10.0;14.0
44579;11025;Nduka Ozokwo;Left Winger;36;3.0;3.0
44580;11025;Nduka Ozokwo;Right Midfield;18;3.0;5.0
44581;11025;Nduka Ozokwo;Attacking Midfield;9;;4.0
44582;11025;Nduka Ozokwo;Centre-Forward;2;;
44583;11025;Nduka Ozokwo;Left Midfield;2;;
44584;11025;Nduka Ozokwo;Right-Back;1;;
44585;11026;Ludovic Ajorque;Centre-Forward;81;27.0;9.0
44586;11027;Kisho Yano;Centre-Forward;230;36.0;6.0
44587;11027;Kisho Yano;Right-Back;101;7.0;10.0
44588;11027;Kisho Yano;Right Winger;66;9.0;11.0
44589;11027;Kisho Yano;Right Midfield;13;1.0;
44590;11027;Kisho Yano;Left Winger;2;;
44591;11027;Kisho Yano;Attacking Midfield;1;;
44592;11028;João Paulo;Centre-Forward;22;11.0;3.0
44593;11028;João Paulo;Left Winger;1;;
44594;11028;João Paulo;Left Midfield;1;;
44595;11028;João Paulo;Attacking Midfield;1;;
44596;11029;Chico Ramos;Central Midfield;73;4.0;11.0
44597;11029;Chico Ramos;Attacking Midfield;19;;1.0
44598;11029;Chico Ramos;Defensive Midfield;4;1.0;
44599;11029;Chico Ramos;Left Midfield;3;;1.0
44600;11029;Chico Ramos;Right Midfield;1;;
44601;11029;Chico Ramos;Left Winger;1;;
44602;11029;Chico Ramos;Right Winger;1;;
44603;11030;Sendoa Agirre;Left Winger;6;;2.0
44604;11030;Sendoa Agirre;Left-Back;1;;
44605;11031;Fred Friday;Centre-Forward;97;43.0;7.0
44606;11031;Fred Friday;Attacking Midfield;8;5.0;1.0
44607;11031;Fred Friday;Right Winger;2;1.0;
44608;11031;Fred Friday;Left Winger;1;1.0;
44609;11032;Rui Silva;Goalkeeper;86;;
44610;11033;Mohammed Kadiri;Centre-Back;37;;
44611;11033;Mohammed Kadiri;Defensive Midfield;18;2.0;3.0
44612;11034;Silvère Ganvoula;Centre-Forward;60;16.0;3.0
44613;11034;Silvère Ganvoula;Left Winger;6;1.0;1.0
44614;11034;Silvère Ganvoula;Right Winger;4;;
44615;11034;Silvère Ganvoula;Second Striker;1;;
44616;11035;Pau Torres;Centre-Back;100;3.0;
44617;11036;João Schmidt;Central Midfield;48;3.0;2.0
44618;11036;João Schmidt;Defensive Midfield;15;3.0;2.0
44619;11036;João Schmidt;Left-Back;3;2.0;1.0
44620;11037;Bruno Paulista;Defensive Midfield;13;;
44621;11037;Bruno Paulista;Central Midfield;7;1.0;
44622;11037;Bruno Paulista;Left Midfield;1;;
44623;11037;Bruno Paulista;Left-Back;1;;
44624;11038;Harison;Right Midfield;8;;
44625;11038;Harison;Attacking Midfield;6;;1.0
44626;11038;Harison;Left Midfield;5;;
44627;11038;Harison;Central Midfield;3;;
44628;11038;Harison;Left Winger;2;;
44629;11038;Harison;Centre-Forward;1;;
44630;11038;Harison;Right Winger;1;;
44631;11038;Harison;Defensive Midfield;1;;
44632;11039;Ferydoon Zandi;Attacking Midfield;62;12.0;13.0
44633;11039;Ferydoon Zandi;Central Midfield;12;;
44634;11039;Ferydoon Zandi;Left Midfield;9;5.0;1.0
44635;11039;Ferydoon Zandi;Right Midfield;7;;2.0
44636;11039;Ferydoon Zandi;Left Winger;3;1.0;
44637;11039;Ferydoon Zandi;Right Winger;2;;
44638;11039;Ferydoon Zandi;Defensive Midfield;2;1.0;
44639;11040;Frédéric Veseli;Centre-Back;76;;3.0
44640;11040;Frédéric Veseli;Right-Back;68;1.0;1.0
44641;11040;Frédéric Veseli;Left-Back;20;;1.0
44642;11040;Frédéric Veseli;Defensive Midfield;5;;
44643;11040;Frédéric Veseli;Central Midfield;2;;
44644;11041;Marcelo Carrusca;Attacking Midfield;73;21.0;12.0
44645;11041;Marcelo Carrusca;Central Midfield;62;9.0;5.0
44646;11041;Marcelo Carrusca;Left Midfield;25;5.0;
44647;11041;Marcelo Carrusca;Left Winger;2;;
44648;11041;Marcelo Carrusca;Right Midfield;1;;
44649;11042;Danny Blum;Left Winger;35;4.0;4.0
44650;11042;Danny Blum;Left Midfield;31;3.0;3.0
44651;11042;Danny Blum;Centre-Forward;31;4.0;7.0
44652;11042;Danny Blum;Second Striker;11;1.0;
44653;11042;Danny Blum;Right Winger;10;2.0;
44654;11042;Danny Blum;Attacking Midfield;2;;
44655;11042;Danny Blum;Left-Back;2;;
44656;11043;Andrés Tello;Central Midfield;82;3.0;8.0
44657;11043;Andrés Tello;Defensive Midfield;15;2.0;
44658;11043;Andrés Tello;Right-Back;5;1.0;
44659;11043;Andrés Tello;Right Midfield;2;;
44660;11044;Jordy de Wijs;Centre-Back;136;7.0;4.0
44661;11044;Jordy de Wijs;Left-Back;13;;
44662;11045;Sammy Ndjock;Goalkeeper;115;;
44663;11046;Kerem Inan;Goalkeeper;26;;
44664;11047;Neil Shipperley;Centre-Forward;2;;
44665;11047;Neil Shipperley;Left Winger;1;1.0;
44666;11048;Maurides;Centre-Forward;87;28.0;14.0
44667;11049;Christian Keller;Defensive Midfield;153;3.0;1.0
44668;11049;Christian Keller;Central Midfield;12;2.0;1.0
44669;11049;Christian Keller;Right-Back;6;;
44670;11049;Christian Keller;Right Midfield;2;;
44671;11049;Christian Keller;Centre-Back;1;;
44672;11050;Václav Procházka;Centre-Back;160;5.0;13.0
44673;11050;Václav Procházka;Defensive Midfield;15;;
44674;11050;Václav Procházka;Left-Back;1;;
44675;11051;Saidi Ntibazonkiza;Left Winger;36;7.0;4.0
44676;11051;Saidi Ntibazonkiza;Right Winger;26;2.0;3.0
44677;11051;Saidi Ntibazonkiza;Right Midfield;7;2.0;
44678;11051;Saidi Ntibazonkiza;Centre-Forward;4;;
44679;11051;Saidi Ntibazonkiza;Left Midfield;4;;
44680;11051;Saidi Ntibazonkiza;Attacking Midfield;3;1.0;3.0
44681;11051;Saidi Ntibazonkiza;Second Striker;2;;
44682;11052;Marin Tomasov;Right Winger;85;23.0;25.0
44683;11052;Marin Tomasov;Left Winger;60;16.0;21.0
44684;11052;Marin Tomasov;Second Striker;21;4.0;1.0
44685;11052;Marin Tomasov;Left Midfield;10;;2.0
44686;11052;Marin Tomasov;Left-Back;4;;1.0
44687;11052;Marin Tomasov;Right Midfield;2;;
44688;11052;Marin Tomasov;Centre-Forward;2;1.0;
44689;11053;Dekel Keinan;Centre-Back;53;2.0;
44690;11053;Dekel Keinan;Right-Back;2;;
44691;11053;Dekel Keinan;Defensive Midfield;2;;
44692;11053;Dekel Keinan;Left-Back;1;;
44693;11054;Jean-Ricner Bellegarde;Central Midfield;17;;1.0
44694;11054;Jean-Ricner Bellegarde;Defensive Midfield;14;1.0;
44695;11054;Jean-Ricner Bellegarde;Right Midfield;5;;
44696;11054;Jean-Ricner Bellegarde;Right Winger;1;;
44697;11055;Kalidou Sidibé;Defensive Midfield;9;;
44698;11056;Pablo Cáceres;Left-Back;79;;2.0
44699;11056;Pablo Cáceres;Left Midfield;2;;
44700;11056;Pablo Cáceres;Centre-Back;1;;
44701;11057;Patrick Pircher;Centre-Back;12;;1.0
44702;11057;Patrick Pircher;Right-Back;1;;
44703;11058;Suat Türker;Centre-Forward;73;20.0;9.0
44704;11059;Leandro Chichizola;Goalkeeper;184;;
44705;11060;Hassan El Mouataz;Left-Back;19;;2.0
44706;11060;Hassan El Mouataz;Left Winger;1;;
44707;11061;Adrián Dalmau;Centre-Forward;90;34.0;4.0
44708;11061;Adrián Dalmau;Left Winger;3;1.0;
44709;11061;Adrián Dalmau;Right Winger;1;;
44710;11062;Sertan Vardar;Left Winger;57;7.0;9.0
44711;11062;Sertan Vardar;Right Winger;12;1.0;4.0
44712;11062;Sertan Vardar;Central Midfield;12;;
44713;11062;Sertan Vardar;Attacking Midfield;5;1.0;
44714;11062;Sertan Vardar;Left Midfield;3;;
44715;11064;Doriva;Right Midfield;5;;
44716;11064;Doriva;Right Winger;3;;
44717;11064;Doriva;Central Midfield;2;;
44718;11064;Doriva;Defensive Midfield;2;1.0;
44719;11065;Luka Ilic;Attacking Midfield;15;3.0;3.0
44720;11065;Luka Ilic;Central Midfield;3;;1.0
44721;11065;Luka Ilic;Left Winger;1;;
44722;11066;Mark Reynolds;Centre-Back;199;5.0;3.0
44723;11066;Mark Reynolds;Left-Back;23;2.0;1.0
44724;11066;Mark Reynolds;Defensive Midfield;3;;
44725;11066;Mark Reynolds;Right-Back;1;;
44726;11067;Modou Diagne;Centre-Back;96;3.0;2.0
44727;11067;Modou Diagne;Defensive Midfield;1;;
44728;11068;Anass Achahbar;Centre-Forward;83;31.0;7.0
44729;11068;Anass Achahbar;Right Winger;35;7.0;3.0
44730;11068;Anass Achahbar;Attacking Midfield;28;12.0;6.0
44731;11068;Anass Achahbar;Left Winger;19;7.0;2.0
44732;11068;Anass Achahbar;Second Striker;1;;
44733;11069;Constantin Galca;Defensive Midfield;8;;
44734;11070;Alex Mowatt;Central Midfield;80;11.0;8.0
44735;11070;Alex Mowatt;Attacking Midfield;48;5.0;7.0
44736;11070;Alex Mowatt;Left Midfield;42;4.0;5.0
44737;11070;Alex Mowatt;Right Midfield;26;1.0;
44738;11071;Paul McKenna;Central Midfield;45;;
44739;11071;Paul McKenna;Defensive Midfield;9;;
44740;11071;Paul McKenna;Left Midfield;1;;
44741;11072;Christian Gytkjaer;Centre-Forward;242;120.0;21.0
44742;11072;Christian Gytkjaer;Left Winger;3;2.0;1.0
44743;11072;Christian Gytkjaer;Second Striker;1;1.0;
44744;11073;Sikou Niakaté;Centre-Back;25;;
44745;11073;Sikou Niakaté;Left-Back;9;;
44746;11074;Martin Mutumba;Left Midfield;26;2.0;3.0
44747;11074;Martin Mutumba;Centre-Forward;14;4.0;3.0
44748;11074;Martin Mutumba;Right Midfield;11;1.0;2.0
44749;11074;Martin Mutumba;Left Winger;10;;
44750;11074;Martin Mutumba;Right Winger;9;;
44751;11074;Martin Mutumba;Attacking Midfield;5;;
44752;11074;Martin Mutumba;Central Midfield;2;1.0;
44753;11075;Ferdi Elmas;Left Winger;2;;
44754;11075;Ferdi Elmas;Left Midfield;1;;
44755;11075;Ferdi Elmas;Right Winger;1;;
44756;11075;Ferdi Elmas;Attacking Midfield;1;;
44757;11076;José Izquierdo;Right-Back;16;;
44758;11077;Aleksandar Radosavljevic;Defensive Midfield;58;1.0;1.0
44759;11077;Aleksandar Radosavljevic;Central Midfield;3;;
44760;11078;Leonel Altobelli;Centre-Forward;10;2.0;
44761;11079;Francis Kioyo;Centre-Forward;74;13.0;7.0
44762;11079;Francis Kioyo;Left Winger;3;;
44763;11079;Francis Kioyo;Right Winger;2;;1.0
44764;11080;Fatih Atik;Central Midfield;29;1.0;3.0
44765;11080;Fatih Atik;Right Winger;17;;2.0
44766;11080;Fatih Atik;Attacking Midfield;17;1.0;3.0
44767;11080;Fatih Atik;Right Midfield;8;1.0;
44768;11080;Fatih Atik;Right-Back;5;;
44769;11080;Fatih Atik;Left Winger;5;1.0;1.0
44770;11080;Fatih Atik;Defensive Midfield;1;;
44771;11081;Pape Sow;Defensive Midfield;47;2.0;2.0
44772;11081;Pape Sow;Centre-Back;36;1.0;
44773;11081;Pape Sow;Central Midfield;3;1.0;
44774;11082;Benjamin van Leer;Goalkeeper;142;;
44775;11083;Mario Sampirisi;Right-Back;110;1.0;2.0
44776;11083;Mario Sampirisi;Centre-Back;53;;
44777;11083;Mario Sampirisi;Right Midfield;14;;
44778;11083;Mario Sampirisi;Left-Back;11;;2.0
44779;11083;Mario Sampirisi;Left Midfield;3;;
44780;11083;Mario Sampirisi;Central Midfield;1;;
44781;11084;Ondrej Vanek;Attacking Midfield;40;8.0;3.0
44782;11084;Ondrej Vanek;Central Midfield;34;1.0;2.0
44783;11084;Ondrej Vanek;Defensive Midfield;20;2.0;1.0
44784;11084;Ondrej Vanek;Right Winger;9;;
44785;11084;Ondrej Vanek;Left Midfield;3;2.0;1.0
44786;11085;Jon Gaztañaga;Defensive Midfield;71;;2.0
44787;11085;Jon Gaztañaga;Centre-Back;10;;
44788;11086;Luca Pellegrini;Left-Back;56;1.0;5.0
44789;11086;Luca Pellegrini;Left Winger;7;1.0;2.0
44790;11086;Luca Pellegrini;Left Midfield;2;;
44791;11087;Fatih Egedik;Defensive Midfield;2;;
44792;11087;Fatih Egedik;Central Midfield;1;;
44793;11087;Fatih Egedik;Left Midfield;1;;
44794;11088;Mu Kanazaki;Centre-Forward;114;40.0;15.0
44795;11088;Mu Kanazaki;Attacking Midfield;102;17.0;7.0
44796;11088;Mu Kanazaki;Right Winger;58;12.0;8.0
44797;11088;Mu Kanazaki;Left Winger;45;8.0;6.0
44798;11088;Mu Kanazaki;Second Striker;10;5.0;2.0
44799;11088;Mu Kanazaki;Central Midfield;7;1.0;
44800;11089;Olivier Blondel;Goalkeeper;23;;
44801;11090;Tayfur Bingöl;Right Midfield;50;14.0;8.0
44802;11090;Tayfur Bingöl;Left Winger;32;6.0;4.0
44803;11090;Tayfur Bingöl;Right-Back;31;3.0;4.0
44804;11090;Tayfur Bingöl;Right Winger;26;6.0;6.0
44805;11090;Tayfur Bingöl;Left Midfield;17;4.0;
44806;11090;Tayfur Bingöl;Attacking Midfield;15;3.0;3.0
44807;11090;Tayfur Bingöl;Central Midfield;1;;
44808;11091;Leonhard Haas;Attacking Midfield;54;6.0;10.0
44809;11091;Leonhard Haas;Central Midfield;51;1.0;12.0
44810;11091;Leonhard Haas;Right Midfield;11;2.0;2.0
44811;11091;Leonhard Haas;Left Midfield;6;;
44812;11091;Leonhard Haas;Defensive Midfield;4;;2.0
44813;11091;Leonhard Haas;Right Winger;2;;1.0
44814;11092;Wataru Endo;Centre-Back;236;27.0;11.0
44815;11092;Wataru Endo;Defensive Midfield;23;2.0;1.0
44816;11092;Wataru Endo;Right-Back;15;;4.0
44817;11092;Wataru Endo;Central Midfield;7;;
44818;11093;Serhat Akyüz;Centre-Back;39;;
44819;11093;Serhat Akyüz;Right-Back;5;;
44820;11093;Serhat Akyüz;Left-Back;5;1.0;
44821;11094;Mihailo Ristic;Left-Back;33;1.0;4.0
44822;11094;Mihailo Ristic;Left Winger;11;1.0;
44823;11094;Mihailo Ristic;Central Midfield;10;;3.0
44824;11094;Mihailo Ristic;Defensive Midfield;8;;
44825;11094;Mihailo Ristic;Left Midfield;5;;
44826;11094;Mihailo Ristic;Attacking Midfield;3;;1.0
44827;11094;Mihailo Ristic;Right Midfield;1;;
44828;11095;Papa Malick Ba;Defensive Midfield;12;;
44829;11095;Papa Malick Ba;Central Midfield;2;;
44830;11096;Andrea Rossi;Left-Back;112;1.0;5.0
44831;11096;Andrea Rossi;Left Midfield;67;;6.0
44832;11096;Andrea Rossi;Defensive Midfield;3;;
44833;11096;Andrea Rossi;Right Midfield;3;;
44834;11097;Ivan Ivanov;Centre-Back;171;14.0;4.0
44835;11098;Vladimir Volkov;Left-Back;150;16.0;15.0
44836;11098;Vladimir Volkov;Left Midfield;7;1.0;
44837;11098;Vladimir Volkov;Right-Back;1;;
44838;11099;Stuart O'Keefe;Central Midfield;100;8.0;1.0
44839;11099;Stuart O'Keefe;Defensive Midfield;24;1.0;1.0
44840;11099;Stuart O'Keefe;Attacking Midfield;11;;1.0
44841;11099;Stuart O'Keefe;Right Midfield;4;1.0;
44842;11099;Stuart O'Keefe;Left Midfield;2;;
44843;11100;Toto Tamuz;Centre-Forward;69;23.0;12.0
44844;11101;Yilmaz Özlem;Central Midfield;9;;1.0
44845;11101;Yilmaz Özlem;Defensive Midfield;8;;1.0
44846;11101;Yilmaz Özlem;Centre-Back;3;;
44847;11102;Tino Kadewere;Centre-Forward;52;29.0;12.0
44848;11102;Tino Kadewere;Defensive Midfield;11;1.0;1.0
44849;11102;Tino Kadewere;Central Midfield;2;2.0;
44850;11102;Tino Kadewere;Right Midfield;2;1.0;
44851;11102;Tino Kadewere;Left Midfield;1;;
44852;11103;Sergey Terekhov;Left-Back;140;13.0;7.0
44853;11103;Sergey Terekhov;Left Midfield;23;;1.0
44854;11104;Erkan Özbey;Right-Back;25;;
44855;11104;Erkan Özbey;Centre-Back;10;1.0;
44856;11104;Erkan Özbey;Right Midfield;5;;
44857;11104;Erkan Özbey;Left-Back;2;;
44858;11105;Levent Gülen;Centre-Back;111;3.0;2.0
44859;11105;Levent Gülen;Right-Back;44;;1.0
44860;11105;Levent Gülen;Left-Back;8;;
44861;11105;Levent Gülen;Left Midfield;2;;
44862;11105;Levent Gülen;Defensive Midfield;2;;
44863;11106;Recep Biler;Goalkeeper;23;;
44864;11107;Vincenzo Rennella;Centre-Forward;100;26.0;7.0
44865;11107;Vincenzo Rennella;Right Winger;10;4.0;2.0
44866;11107;Vincenzo Rennella;Second Striker;3;2.0;1.0
44867;11107;Vincenzo Rennella;Left Winger;3;3.0;2.0
44868;11107;Vincenzo Rennella;Defensive Midfield;1;;
44869;11108;Dominic Adiyiah;Centre-Forward;29;5.0;5.0
44870;11108;Dominic Adiyiah;Right Winger;29;11.0;1.0
44871;11108;Dominic Adiyiah;Left Winger;20;;2.0
44872;11108;Dominic Adiyiah;Right Midfield;13;1.0;1.0
44873;11108;Dominic Adiyiah;Second Striker;5;;
44874;11108;Dominic Adiyiah;Left Midfield;3;;
44875;11108;Dominic Adiyiah;Attacking Midfield;3;1.0;
44876;11109;Edson Miolo;Left-Back;5;;
44877;11109;Edson Miolo;Central Midfield;2;;
