id;confederation;stadium;city;home_teams;capacity;county;ioc;country_population
3307;UEFA;Stadion MOSiR Brzeg;Brzeg;Stal;2100;Poland;POL;38433600
3308;UEFA;Stadion MOSiR Bystrzyca;Lublin;Motor, TŻ Lublin;10000;Poland;POL;38433600
3309;UEFA;Stadion MOSiR Puławy;Puławy;Wisła;4418;Poland;POL;38433600
3310;UEFA;Stadion MOSiR w Kostrzynie;Kostrzyn nad Odrą;Celuloza;2800;Poland;POL;38433600
3311;UEFA;Stadion MOSiR w Myszkowie;Myszków;MKS Myszków;780;Poland;POL;38433600
3312;UEFA;Stadion MOSiR w Pucku;Puck;Zatoka;636;Poland;POL;38433600
3313;UEFA;Stadion Naprzodu Rydułtowy;Rydultowy;Naprzód;5500;Poland;POL;38433600
3314;UEFA;Stadion Narwi;Ostrołęka;Narew;2758;Poland;POL;38433600
3315;UEFA;Stadion Nowe Miasto;Wałbrzych;;15000;Poland;POL;38433600
3316;UEFA;Stadion Obry;Koscian;Obra;4000;Poland;POL;38433600
3317;UEFA;Stadion OCKF;Olawa;MKS Oława;3000;Poland;POL;38433600
3318;UEFA;Stadion Odry Opole;Opole;Odra;4560;Poland;POL;38433600
3319;UEFA;Stadion Odry Wodzisław;Wodzisław Śląski;Odra, Odra Centrum, SWD Wodzisław;5835;Poland;POL;38433600
3320;UEFA;Stadion Okęcia;Warsaw;Okęcie;1000;Poland;POL;38433600
3321;UEFA;Stadion Olimpii;Elbląg;Olimpia;3000;Poland;POL;38433600
3322;UEFA;Stadion Olimpii Grudziądz;Grudziądz;Olimpia;5500;Poland;POL;38433600
3323;UEFA;Stadion Olimpii Poznań;Poznan;PSŻ;6250;Poland;POL;38433600
3324;UEFA;Stadion Olimpii Poznań;Poznan;;3000;Poland;POL;38433600
3325;UEFA;Stadion Olimpii Zambrów;Zambrow;Olimpia;999;Poland;POL;38433600
3326;UEFA;Stadion Olimpijski;Wroclaw;Sparta;11000;Poland;POL;38433600
3327;UEFA;Stadion Olimpijski w Słubicach;Slubice;Polonia;3056;Poland;POL;38433600
3328;UEFA;Stadion Orkana Rumia;Rumia;Orkan;1280;Poland;POL;38433600
3329;UEFA;Stadion Orkana Sochaczew;Sochaczew;Orkan;3000;Poland;POL;38433600
3330;UEFA;Stadion Orła Białego;Legnica;Miedź;6194;Poland;POL;38433600
3331;UEFA;Stadion Orła Międzyrzecz;Międzyrzecz;Orzeł;1500;Poland;POL;38433600
3332;UEFA;Stadion Orła Ząbkowice;Ząbkowice Śląskie;Orzeł;1266;Poland;POL;38433600
3333;UEFA;Stadion OSiR Czarnków;Czarnków;Noteć;1360;Poland;POL;38433600
3334;UEFA;Stadion OSiR Gorzów;Gorzów Wielkopolski;Stilon;4000;Poland;POL;38433600
3335;UEFA;Stadion OSiR Siedlce;Siedlce;;1500;Poland;POL;38433600
3336;UEFA;Stadion OSiR Skałka;Swietochlowice;Śląsk;244;Poland;POL;38433600
3337;UEFA;Stadion OSiR w Olsztynie;Olsztyn;Stomil;16800;Poland;POL;38433600
3338;UEFA;Stadion OSiR w Raciborzu;Racibórz;;10000;Poland;POL;38433600
3339;UEFA;Stadion OSiR w Trzciance;Trzcianka;Lubuszanin;2000;Poland;POL;38433600
3340;UEFA;Stadion Patrii Buk;Buk;Patria;900;Poland;POL;38433600
3341;UEFA;Stadion Pcimianki Pcim;Pcim;Pcimianka;384;Poland;POL;38433600
3342;UEFA;Stadion Pelikana;Łowicz;Pelikan;4000;Poland;POL;38433600
3343;UEFA;Stadion Piasta Gliwice;Gliwice;Piast;10037;Poland;POL;38433600
3344;UEFA;Stadion Piasta Żmigród;Żmigród;Piast;900;Poland;POL;38433600
3345;UEFA;Stadion Podlesianki;Katowice;Podlesianka;500;Poland;POL;38433600
3346;UEFA;Stadion Pogoni Lwówek;Lwówek;Pogoń;1000;Poland;POL;38433600
3347;UEFA;Stadion Pogoni Miechów;Miechów;Pogoń;1000;Poland;POL;38433600
3348;UEFA;Stadion Pogoni Świebodzin;Świebodzin;Pogoń;3500;Poland;POL;38433600
3349;UEFA;Stadion Polaru Wrocław;Wroclaw;Polar;1800;Poland;POL;38433600
3350;UEFA;Stadion Polonii Bydgoszcz;Bydgoszcz;Polonia;20000;Poland;POL;38433600
3351;UEFA;Stadion Polonii Lidzbark;Lidzbark Warmiński;Polonia;1600;Poland;POL;38433600
3352;UEFA;Stadion Polonii Warszawa;Warsaw;Polonia;7152;Poland;POL;38433600
3353;UEFA;Stadion Posnanii;Poznan;Posnania;1458;Poland;POL;38433600
3354;UEFA;Stadion Promienia Opalenica;Opalenica;Promień;1015;Poland;POL;38433600
3355;UEFA;Stadion Przeboju;Wolbrom;Przebój;1500;Poland;POL;38433600
3356;UEFA;Stadion Przemszy Siewierz;Siewierz;Przemsza;647;Poland;POL;38433600
3357;UEFA;Stadion Puszczy Niepołomice;Niepołomice;Puszcza;2118;Poland;POL;38433600
3358;UEFA;Stadion Radomiaka;Radom;Radomiak;6000;Poland;POL;38433600
3359;UEFA;Stadion Rakowa;Częstochowa;Raków;8000;Poland;POL;38433600
3360;UEFA;Stadion RCS Lubin;Lubin;;1100;Poland;POL;38433600
3361;UEFA;Stadion Resovii;Rzeszów;Resovia;3420;Poland;POL;38433600
3362;UEFA;Stadion ROSRRiT Siedlce;Siedlce;Pogoń;2901;Poland;POL;38433600
3363;UEFA;Stadion ROW-u;Rybnik;ROW;10304;Poland;POL;38433600
3364;UEFA;Stadion Roztocza Szczebrzeszyn;Szczebrzeszyn;Roztocze;660;Poland;POL;38433600
3365;UEFA;Stadion Rozwoju Katowice;Katowice;Rozwój;2472;Poland;POL;38433600
3366;UEFA;Stadion Ruchu;Chorzów;Ruch;10000;Poland;POL;38433600
3367;UEFA;Stadion Sandecji;Nowy Sącz;Sandecja;3527;Poland;POL;38433600
3368;UEFA;Stadion Sebastiana Karpiniuka;Kołobrzeg;Kotwica;3014;Poland;POL;38433600
3369;UEFA;Stadion Siarki Tarnobrzeg;Tarnobrzeg;Siarka;3770;Poland;POL;38433600
3370;UEFA;Stadion Skry Warszawa;Warsaw;Skra;35000;Poland;POL;38433600
3371;UEFA;Stadion Śląska (Oporowska);Wroclaw;Śląsk;8346;Poland;POL;38433600
3372;UEFA;Stadion Śląska Wrocław;Wroclaw;Śląsk;42771;Poland;POL;38433600
3373;UEFA;Stadion Śląski;Chorzów;;54378;Poland;POL;38433600
3374;UEFA;Stadion Sokoła Ostróda;Ostroda;Sokół;4998;Poland;POL;38433600
3375;UEFA;Stadion Sokoła Pniewy;Pniewy;Sokół;960;Poland;POL;38433600
3376;UEFA;Stadion Sparty Szamotuły;Szamotuły;Sparta;2877;Poland;POL;38433600
3377;UEFA;Stadion Sparty Zabrze;Zabrze;Sparta;13000;Poland;POL;38433600
3378;UEFA;Stadion Stali Gorzów;Gorzów Wielkopolski;Stal;15024;Poland;POL;38433600
3379;UEFA;Stadion Stali Kraśnik;Kasnik;Stal;1960;Poland;POL;38433600
3380;UEFA;Stadion Stali Mielec;Mielec;Stal;6864;Poland;POL;38433600
3381;UEFA;Stadion Stali Poniatowa;Poniatowa;Stal;1200;Poland;POL;38433600
3382;UEFA;Stadion Stali Rzeszów;Rzeszów;Stal;11547;Poland;POL;38433600
3383;UEFA;Stadion Stali Stalowa Wola;Stalowa Wola;Stal;2937;Poland;POL;38433600
3384;UEFA;Stadion Stanisława Figasa;Koszalin;Gwardia;1500;Poland;POL;38433600
3385;UEFA;Stadion Startu Gniezno;Gniezno;Start;10000;Poland;POL;38433600
3386;UEFA;Stadion Startu Krasnystaw;Krasnystaw;Start;1972;Poland;POL;38433600
3387;UEFA;Stadion Stoczniowy;Szczecin;Stal;300;Poland;POL;38433600
3388;UEFA;Stadion Świtu Działoszyce;Działoszyce;Świt;500;Poland;POL;38433600
3389;UEFA;Stadion Świtu Nowy Dwór;Nowy Dwór Mazowiecki;Świt;3400;Poland;POL;38433600
3390;UEFA;Stadion Szombierek;Bytom;Szombierki, Polonia;1000;Poland;POL;38433600
3391;UEFA;Stadion Tłoków;Gorzyce;Tłoki;3000;Poland;POL;38433600
3392;UEFA;Stadion Tomasovii;Tomaszów Lubelski;Tomasovia;2050;Poland;POL;38433600
3393;UEFA;Stadion Tysiąclecia;Wałbrzych;Górnik;3500;Poland;POL;38433600
3394;UEFA;Stadion Unii Janikowo;Janikowo;Unia Janikowo;3828;Poland;POL;38433600
3395;UEFA;Stadion Unii Racibórz;Racibórz;Unia;2500;Poland;POL;38433600
3396;UEFA;Stadion Unii Swarzędz;Swarzędz;Unia;1500;Poland;POL;38433600
3397;UEFA;Stadion Unii Tarnów;Tarnów;Unia;13000;Poland;POL;38433600
3398;UEFA;Stadion Unii Tczew;Tczew;Gryf 2009;1292;Poland;POL;38433600
3399;UEFA;Stadion Uranii;Ruda slaska;Urania;2000;Poland;POL;38433600
3400;UEFA;Stadion Ursusa Warszawa;Warsaw;Ursus;1120;Poland;POL;38433600
3401;UEFA;Stadion Victorii Jaworzno;Jaworzno;Szczakowianka;7000;Poland;POL;38433600
3402;UEFA;Stadion Victorii Skalbmierz;Skalbmierz;Victoria;400;Poland;POL;38433600
3403;UEFA;Stadion w Czosnowie;Czosnów;;732;Poland;POL;38433600
3404;UEFA;Stadion w Plewiskach;Plewiska;Grom;600;Poland;POL;38433600
3405;UEFA;Stadion w Rewalu;Rewal;;1100;Poland;POL;38433600
3406;UEFA;Stadion Warmii Grajewo;Grajewo;Warmia;1740;Poland;POL;38433600
3407;UEFA;Stadion Warty Poznań;Poznan;Warta;4694;Poland;POL;38433600
3408;UEFA;Stadion Warty Sieradz;Sieradz;Warta;2000;Poland;POL;38433600
3409;UEFA;Stadion Warty Śrem;Śrem;Warta;3000;Poland;POL;38433600
3410;UEFA;Stadion Warty Zawiercie;Zawiercie;Warta;1500;Poland;POL;38433600
3411;UEFA;Stadion Wawelu;Krakow;Wawel;5500;Poland;POL;38433600
3412;UEFA;Stadion Widzewa;Łódź;Widzew;18018;Poland;POL;38433600
3413;UEFA;Stadion Wiesława Maniaka;Szczecin;;1638;Poland;POL;38433600
3414;UEFA;Stadion Wigier Suwałki;Suwalki;Wigry;3060;Poland;POL;38433600
3415;UEFA;Stadion Wisły Annopol;Annopol;Wisła;736;Poland;POL;38433600
3416;UEFA;Stadion Wisły Sandomierz;Sandomierz;Wisła;2221;Poland;POL;38433600
3417;UEFA;Stadion Włocłavii;Włocławek;Włocłavia;937;Poland;POL;38433600
3418;UEFA;Stadion Wojska Polskiego;Warsaw;Legia;30967;Poland;POL;38433600
3419;UEFA;Stadion WSKFiT;Pruszków;;1056;Poland;POL;38433600
3420;UEFA;Stadion Zagłębia;Lubin;Zagłębie;16086;Poland;POL;38433600
3421;UEFA;Stadion Zbigniewa Podleckiego;Gdansk;Wybrzeże;10000;Poland;POL;38433600
3422;UEFA;Stadion Zdzisława Krzyszkowiaka;Bydgoszcz;SP Zawisza;20247;Poland;POL;38433600
3423;UEFA;Stadion Złotej Jedenastki;Konin;Medyk;7871;Poland;POL;38433600
3424;UEFA;Stadion Znicza;Pruszków;Znicz;1977;Poland;POL;38433600
3425;UEFA;Stadion Zorzy-Tempo Pacanów;Pacanow;Zorza-Tempo;431;Poland;POL;38433600
3426;UEFA;Suche Stawy;Krakow;Nowy Hutnik;6000;Poland;POL;38433600
3427;UEFA;Suzuki Arena;Kielce;Korona;15500;Poland;POL;38433600
3428;UEFA;Caixa Futebol Campus;Seixal;Benfica;2708;Portugal;POR;10291027
3429;UEFA;Complexo Desportivo de Barcelos;Barcelos;Gil Vicente;12504;Portugal;POR;10291027
3430;UEFA;Estádio  do Mar;Matosinhos;Leixões;9730;Portugal;POR;10291027
3431;UEFA;Estádio  do Restelo;Lisbon;Belenenses;19980;Portugal;POR;10291027
3432;UEFA;Estádio  Municipal de Chaves;Chaves;GD Chaves;8800;Portugal;POR;10291027
3433;UEFA;Estádio Agostino de Lima;Caldas de Vizela;Vizela;1500;Portugal;POR;10291027
3434;UEFA;Estádio Algarve;Faro/Loulé;;30305;Portugal;POR;10291027
3435;UEFA;Estádio Antonio Coimbra;Estoril;Estoril Praia;8000;Portugal;POR;10291027
3436;UEFA;Estádio Bento Pessoa;Figueira da Foz;Naval;10000;Portugal;POR;10291027
3437;UEFA;Estádio Campo do Pragal;Almada;Almada AC;3000;Portugal;POR;10291027
3438;UEFA;Estádio Cidade de Coimbra;Coimbra;Académica;30210;Portugal;POR;10291027
3439;UEFA;Estádio da Luz;Lisbon;Benfica;66147;Portugal;POR;10291027
3440;UEFA;Estádio da Madeira;Funchal;Nacional Madeira;5132;Portugal;POR;10291027
3441;UEFA;Estádio da Mata Real;Paços de Ferreira;P. Ferreira;6452;Portugal;POR;10291027
3442;UEFA;Estádio de Machico;Machico;AD de Machico;3300;Portugal;POR;10291027
3443;UEFA;Estádio de São Luís;Faro;Farense;7000;Portugal;POR;10291027
3444;UEFA;Estádio do Bessa XXI;Porto;Boavista;28263;Portugal;POR;10291027
3445;UEFA;Estádio do Bonfim;Setubal;Vitória;18728;Portugal;POR;10291027
3446;UEFA;Estádio do CD das Aves;Vila das Aves;Aves;5441;Portugal;POR;10291027
3447;UEFA;Estádio do Dragão;Porto;FC Porto;50948;Portugal;POR;10291027
3448;UEFA;Estádio do Maritimo;Funchal;Marítimo;10932;Portugal;POR;10291027
3449;UEFA;Estádio do SC Freamunde;Freamunde;SC Freamunde;5000;Portugal;POR;10291027
3450;UEFA;Estádio Dom Afonso Henriques;Guimarâes;Vitória;30452;Portugal;POR;10291027
3451;UEFA;Estádio dos Arcos;Vila do Conde;Rio Ave;12820;Portugal;POR;10291027
3452;UEFA;Estádio Dr. Francisco Vieira;Silves;Silves FC;3000;Portugal;POR;10291027
3453;UEFA;Estádio Dr. Magalhaes Pessoa;Leiria;Leiria;23850;Portugal;POR;10291027
3454;UEFA;Estádio João Cardoso;Tondela;CD Tondela;4500;Portugal;POR;10291027
3455;UEFA;Estádio Jose Alvalade;Lisbon;Sporting;50044;Portugal;POR;10291027
3456;UEFA;Estádio Municipal 25 de Abril;Penafiel;FC de Panafiel;6500;Portugal;POR;10291027
3457;UEFA;Estádio Municipal de Albufeira;Albufeira;Imortal;5000;Portugal;POR;10291027
3458;UEFA;Estádio Municipal de Arouca;Arouca;FC Arouca;5000;Portugal;POR;10291027
3459;UEFA;Estádio Municipal de Aveiro;Aveiro;Beira Mar;30970;Portugal;POR;10291027
3460;UEFA;Estádio Municipal de Braga;Braga;Braga;30154;Portugal;POR;10291027
3461;UEFA;Estádio Municipal de Lagos;Lagos;CF Esperança;4600;Portugal;POR;10291027
3462;UEFA;Estádio Municipal de Portimão;Portimão;Portimonense;6204;Portugal;POR;10291027
3463;UEFA;Estádio Nacional do Jamor;Lisbon;;37593;Portugal;POR;10291027
3464;UEFA;Estádio Pina Manique;Lisbon;Casa Pia;2574;Portugal;POR;10291027
3465;UEFA;Estádio Varzim SC;Póvoa de Varzim;Varzim SC;11000;Portugal;POR;10291027
3466;AFC;Abdullah bin Khalifa Stadium;Doha;Lekhwiya SC;9000;Qatar;QAT;2641669
3467;AFC;Ahmed bin Ali Stadium;Al-Rayyan;Al-Rayyan, Al-Kharitiyath;21282;Qatar;QAT;2641669
3468;AFC;Al Shamal Stadium;Madinat ash Shamal;Al Shamal;5000;Qatar;QAT;2641669
3469;AFC;Grand Hamad Stadium;Doha;Al-Arabi;13000;Qatar;QAT;2641669
3470;AFC;Jassim bin Hamad Stadium;Doha;Al-Sadd;15000;Qatar;QAT;2641669
3471;AFC;Khalifa Stadium;Doha;;48000;Qatar;QAT;2641669
3472;AFC;Thani bin Jassim Stadium;Doha;Al-Gharafa;21175;Qatar;QAT;2641669
3473;CAF;Athlone Stadium;Cape Town;;30000;Republic of South Africa;RSA;57725600
3474;CAF;Bidvest Stadium;Johannesburg;Bidvest Wits;5000;Republic of South Africa;RSA;57725600
3475;CAF;Cape Town Stadium;Cape Town;Ajax;55000;Republic of South Africa;RSA;57725600
3476;CAF;Ellis Park;Johannesburg;;62567;Republic of South Africa;RSA;57725600
3477;CAF;FNB Stadium;Johannesburg;Kaizer Chiefs;94736;Republic of South Africa;RSA;57725600
3478;CAF;Loftus Versfeld;Pretoria;;51762;Republic of South Africa;RSA;57725600
3479;CAF;Lucas Moripe Stadium;Atteridgeville;Sundowns, Supersport United;28900;Republic of South Africa;RSA;57725600
3480;CAF;Mbombela Stadium;Nelspruit;;40929;Republic of South Africa;RSA;57725600
3481;CAF;Mmabatho Stadium;Mahikeng;;59000;Republic of South Africa;RSA;57725600
3482;CAF;Moses Mabhida Stadium;Durban;;56000;Republic of South Africa;RSA;57725600
3483;CAF;Nelson Mandela Bay Stadium;Port Elizabeth;Chippa United;48459;Republic of South Africa;RSA;57725600
3484;CAF;Newlands Stadium;Cape Town;;51489;Republic of South Africa;RSA;57725600
3485;CAF;Orlando Stadium;Orlando;Pirates;40000;Republic of South Africa;RSA;57725600
3486;CAF;Peter Mokaba Stadium;Polokwane;;41733;Republic of South Africa;RSA;57725600
3487;CAF;Rand Stadium;Rosettenville;Kaizer Chiefs;25000;Republic of South Africa;RSA;57725600
3488;CAF;Royal Bafokeng Stadium;Phokeng;Platinum Stars;44530;Republic of South Africa;RSA;57725600
3489;CAF;Vodacom Park;Bloemfontein;Celtic;48000;Republic of South Africa;RSA;57725600
3490;UEFA;Cluj Arena;Cluj-Napoca;U Cluj;30335;Romania;ROU;19638000
3491;UEFA;Stadionul Areni;Suceava;Rapid, Sporting;12500;Romania;ROU;19638000
3492;UEFA;Stadionul Avântul;Reghin;Avântul Reghin;3000;Romania;ROU;19638000
3493;UEFA;Stadionul Ceahlăul;Piatra Neamţ;Ceahlăul;18000;Romania;ROU;19638000
3494;UEFA;Stadionul Central;Ovidiu;Viitorul;3000;Romania;ROU;19638000
3495;UEFA;Stadionul Concordia;Chiajna;Concordia;5123;Romania;ROU;19638000
3496;UEFA;Stadionul Cotroceni;Bucarest;Progresul;14542;Romania;ROU;19638000
3497;UEFA;Stadionul Dan Paltinisanu;Timişoara;Poli;32019;Romania;ROU;19638000
3498;UEFA;Stadionul Dinamo;Bucarest;Dinamo;15300;Romania;ROU;19638000
3499;UEFA;Stadionul Dr. Constantin Rădulescu;Cluj-Napoca;CFR Cluj;23500;Romania;ROU;19638000
3500;UEFA;Stadionul Emil Alexandrescu;Iași;CSMS Iași;11390;Romania;ROU;19638000
3501;UEFA;Stadionul Farul;Constanţa;Farul;15500;Romania;ROU;19638000
3502;UEFA;Stadionul Flacăra;Moreni;Flacăra;10000;Romania;ROU;19638000
3503;UEFA;Stadionul Flacăra;Năvodari;Săgeata;4000;Romania;ROU;19638000
3504;UEFA;Stadionul Francisc von Neumann;Arad;UTA;12500;Romania;ROU;19638000
3505;UEFA;Stadionul Gaz Metan;Târgu Mureş;Gaz Metan Târgu Mureş;2000;Romania;ROU;19638000
3506;UEFA;Stadionul Ghencea;Bucarest;Steaua;27063;Romania;ROU;19638000
3507;UEFA;Stadionul Giuleşti-Valentin Stănescu;Bucarest;Rapid;19100;Romania;ROU;19638000
3508;UEFA;Stadionul Gloria;Bistriţa;Gloria Bistriţa;8100;Romania;ROU;19638000
3509;UEFA;Stadionul Ilie Oană;Ploieşti;Petrolul;15500;Romania;ROU;19638000
3510;UEFA;Stadionul Ion Oblemenco;Craiova;Universitatea;30983;Romania;ROU;19638000
3511;UEFA;Stadionul Iuliu Bodola;Oradea;Bihor;11000;Romania;ROU;19638000
3512;UEFA;Stadionul Jiul;Petroșani;Jiul;15500;Romania;ROU;19638000
3513;UEFA;Stadionul Ladislau Bölöni;Târgu Mureş;Maris Târgu Mureş;15000;Romania;ROU;19638000
3514;UEFA;Stadionul Marin Anastasovici;Giurgiu;Astra;8500;Romania;ROU;19638000
3515;UEFA;Stadionul Metalul;Aiud;Metalul, Olimpia;4000;Romania;ROU;19638000
3516;UEFA;Stadionul Michael Klein;Hunedoara;FC Hunedoara;16500;Romania;ROU;19638000
3517;UEFA;Stadionul Mircea Chivu;Reșița;;6100;Romania;ROU;19638000
3518;UEFA;Stadionul Municipal;Târgu Mureş;ASA Târgu Mureș;3500;Romania;ROU;19638000
3519;UEFA;Stadionul Municipal Bacău;Bacău;FCM Bacău;17500;Romania;ROU;19638000
3520;UEFA;Stadionul Municipal Botoșani;Botoșani;FC Botoșani;8500;Romania;ROU;19638000
3521;UEFA;Stadionul Municipal Brăila;Brăila;CF Brăila;20194;Romania;ROU;19638000
3522;UEFA;Stadionul Municipal Buzău;Buzău;Gloria;18000;Romania;ROU;19638000
3523;UEFA;Stadionul Municipal Sibiu;Sibiu;Hermannstadt;14200;Romania;ROU;19638000
3524;UEFA;Stadionul Naţional;Bucarest;FCSB;55634;Romania;ROU;19638000
3525;UEFA;Stadionul Regie;Bucarest;Sportul;12000;Romania;ROU;19638000
3526;UEFA;Stadionul Tineretului;Urziceni;;8000;Romania;ROU;19638000
3527;UEFA;Stadionul Tudor Vladimirescu;Târgu-Jiu;Pandurii;9200;Romania;ROU;19638000
3528;UEFA;Stadionul Viitorul;Scornicești;Olt;13500;Romania;ROU;19638000
3529;UEFA;Achmat Arena;Grozny;Akhmat;30597;Russia;RUS;144526636
3530;UEFA;Anji Arena;Kaspiysk;Anji;27000;Russia;RUS;144526636
3531;UEFA;Arena Khimki;Khimki;Dinamo, CSKA;18636;Russia;RUS;144526636
3532;UEFA;Arsenał Stadion;Tula;FK Arsenal;20048;Russia;RUS;144526636
3533;UEFA;Centralnyj Stadion;Kazan;;26920;Russia;RUS;144526636
3534;UEFA;Dinamo Stadion;Vladivostok;Luch-Energiya;10200;Russia;RUS;144526636
3535;UEFA;Fisht Olympic Stadium;Sochi;;47659;Russia;RUS;144526636
3536;UEFA;Kazan Arena;Kazan;Rubin;45105;Russia;RUS;144526636
3537;UEFA;Kuban Stadion;Krasnodar;Kuban;31654;Russia;RUS;144526636
3538;UEFA;Lokomotiv Stadion;Moscow;Lokomotiv;28800;Russia;RUS;144526636
3539;UEFA;Luzhniki;Moscow;;80788;Russia;RUS;144526636
3540;UEFA;Malaja Sportivnaja Arena Lokomotiv;Moscow;Lokomotiv;10000;Russia;RUS;144526636
3541;UEFA;Malaya Arena, Petrovsky;Petersburg;Zenit;3018;Russia;RUS;144526636
3542;UEFA;Metallurg Stadion;Samara;Krylia Sovietov;33001;Russia;RUS;144526636
3543;UEFA;Mordovia Arena;Saransk;Mordovia;44149;Russia;RUS;144526636
3544;UEFA;Olimp-2 Stadion;Rostov-on-Don;FK Rostov;17023;Russia;RUS;144526636
3545;UEFA;Otkritie Arena;Moscow;Spartak;45360;Russia;RUS;144526636
3546;UEFA;Petrovsky Stadion;Petersburg;Zenit;21838;Russia;RUS;144526636
3547;UEFA;Rostov Arena;Rostov-on-Don;FK Rostov;45335;Russia;RUS;144526636
3548;UEFA;Samara Arena;Samara;Krylia Sovetov;44918;Russia;RUS;144526636
3549;UEFA;Spartak Stadion;Novosibirsk;FK Sibir;12500;Russia;RUS;144526636
3550;UEFA;Stadion Dynamo;Moscow;Dinamo;37000;Russia;RUS;144526636
3551;UEFA;Stadion FK Krasnodar;Krasnodar;FK Krasnodar;34291;Russia;RUS;144526636
3552;UEFA;Stadion FOP Izmailovo;Moscow;Sportakademklub;13000;Russia;RUS;144526636
3553;UEFA;Stadion Kaliningrad;Kaliningrad;Baltika;35212;Russia;RUS;144526636
3554;UEFA;Stadion Nizhny Novgorod;Nizhny Novgorod;Olimpiyets;45000;Russia;RUS;144526636
3555;UEFA;Stadion Sankt Petersburg;Petersburg;Zenit;68134;Russia;RUS;144526636
3556;UEFA;Torpedo Stadion;Vladimir;Torpedo;18500;Russia;RUS;144526636
3557;UEFA;Torpedo Stadion;Moscow;Torpedo;14274;Russia;RUS;144526636
3558;UEFA;Tsentralnyi Stadion;Yekaterinburg;Ural;35696;Russia;RUS;144526636
3559;UEFA;Tsentralnyi Stadion;Krasnoyarsk;FK Enisey;25000;Russia;RUS;144526636
3560;UEFA;VEB Arena;Moscow;CSKA;30000;Russia;RUS;144526636
3561;UEFA;Volgograd Arena;Volgograd;Rotor;45568;Russia;RUS;144526636
3562;UEFA;Zvezda Stadion;Perm;Amkar;20000;Russia;RUS;144526636
3563;CAF;Stade Amahoro;Kigali;AS Kigali, Rayon Sports, Nyanza, Kiyovu, La Jeunes;30000;Rwanda;RWA;11262564
3564;AFC;King Abdullah Sports City Stadium;Buraydah;Al-Taawon, Al-Raed;25000;Saudi Arabia;KSA;33000000
3565;AFC;King Abdullah Stadium;Jeddah;Al-Ahli, Al-Ittihad;60241;Saudi Arabia;KSA;33000000
3566;AFC;King Fahd International Stadium;Riyadh;Al-Shabab, Al-Hilal, Al-Riyadh;68752;Saudi Arabia;KSA;33000000
3567;AFC;KSU Stadium;Riyadh;;25000;Saudi Arabia;KSA;33000000
3568;AFC;Prince Abdullah Al-Faisal Stadium;Jeddah;Al-Ahli, Al-Ittihad;20000;Saudi Arabia;KSA;33000000
3569;UEFA;Broadwood Stadium;Cumbernauld;Clyde;8029;Scotland;SCO;5424800
3570;UEFA;BT Murrayfield;Edinburgh;;67130;Scotland;SCO;5424800
3571;UEFA;Caledonian Stadium;Inverness;Inverness CT;7512;Scotland;SCO;5424800
3572;UEFA;Cappielow;Greenock;Greenock Morton;11100;Scotland;SCO;5424800
3573;UEFA;Cathkin Park;Glasgow;;500;Scotland;SCO;5424800
3574;UEFA;Celtic Park;Glasgow;Celtic;60832;Scotland;SCO;5424800
3575;UEFA;Dam Park;Ayr;Whitletts Victoria;1478;Scotland;SCO;5424800
3576;UEFA;East End Park;Dunfermline;Dunfermline Athletic;11780;Scotland;SCO;5424800
3577;UEFA;Easter Road Stadium;Edinburgh;Hibernian;20421;Scotland;SCO;5424800
3578;UEFA;Energy Check Stadium;Glasgow;Partick Thistle;10887;Scotland;SCO;5424800
3579;UEFA;Excelsior Stadium;Airdrie;Airdrie United;10171;Scotland;SCO;5424800
3580;UEFA;Falkirk Stadium;Falkirk;Falkirk FC;6857;Scotland;SCO;5424800
3581;UEFA;Fir Park;Motherwell;Motherwell FC;13742;Scotland;SCO;5424800
3582;UEFA;Galabank;Annan;Annan Athletic;2504;Scotland;SCO;5424800
3583;UEFA;Global Energy Stadium;Dingwall;Ross County;6310;Scotland;SCO;5424800
3584;UEFA;Hampden Park;Glasgow;Queens Park;51866;Scotland;SCO;5424800
3585;UEFA;Ibrox Stadium;Glasgow;Rangers;50817;Scotland;SCO;5424800
3586;UEFA;Kilmac Stadium;Dundee;Dundee FC;12006;Scotland;SCO;5424800
3587;UEFA;McDiarmid Park;Perth;St. Johnstone;10723;Scotland;SCO;5424800
3588;UEFA;Meadow Park;Irvine;Irvine Meadow XI;5000;Scotland;SCO;5424800
3589;UEFA;Meadowbank;Edinburgh;Edinburgh City;16500;Scotland;SCO;5424800
3590;UEFA;New Douglas Park;Hamilton;Academical;6018;Scotland;SCO;5424800
3591;UEFA;Paisley 2021 Stadium;Paisley;St. Mirren;8023;Scotland;SCO;5424800
3592;UEFA;Palmerston Park;Dumfries;Queen of the South;6412;Scotland;SCO;5424800
3593;UEFA;Petershill Park;Glasgow;Petershill, Rossvale;2000;Scotland;SCO;5424800
3594;UEFA;Pittodrie Stadium;Aberdeen;Aberdeen FC;20961;Scotland;SCO;5424800
3595;UEFA;Rugby Park;Kilmarnock;Kilmarnock FC;18128;Scotland;SCO;5424800
3596;UEFA;Stark’s Park;Kirkcaldy;Raith Rovers;8473;Scotland;SCO;5424800
3597;UEFA;Tannadice Park;Dundee;Dundee United;14209;Scotland;SCO;5424800
3598;UEFA;The YOUR Radio 103FM Stadium;Dumbarton;Dumbarton FC;2025;Scotland;SCO;5424800
